# kind	source	meet_id	div_id	n	c_pct	iqr_pct	d_eff	seasons_flagged	seasons_total	already	proposed	decision	target
# decision <- KEEP/OVERRIDE/DROP/GENDER ; target <- metres or M/F
# c_pct = whole-field spike vs each runner's OWN bracket
DIV	tfrrs	58438	None	91	-9.4	8.7	1453	na	na	-	INVESTIGATE		
DIV	anet	415238	1	13	-9.4	12.4	646	na	na	-	INVESTIGATE		
DIV	tfrrs	48675	None	64	-9.4	3.5	1452	na	na	-	INVESTIGATE		
DIV	tfrrs	52043	None	76	-9.4	5.0	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	30877	None	51	-9.4	5.7	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	16608	None	54	-9.4	3.3	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	62411	None	13	-9.4	18.5	659	na	na	-	INVESTIGATE		
DIV	tfrrs	10311	None	63	-9.4	9.9	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	33944	None	33	-9.4	5.1	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	7628	None	24	-9.4	9.6	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	73295	None	44	-9.4	4.2	1049	na	na	-	INVESTIGATE		
DIV	tfrrs	3046	None	173	-9.4	5.1	1442	na	na	-	INVESTIGATE		
DIV	anet	360770	1	16	-9.4	5.3	2901	na	na	-	INVESTIGATE		
DIV	tfrrs	31812	None	22	-9.4	4.3	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	5283	None	22	+10.3	7.2	1031	na	na	-	INVESTIGATE		
DIV	tfrrs	84314	None	20	-9.4	5.4	1428	na	na	-	INVESTIGATE		
DIV	anet	438417	1	13	-9.4	7.0	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	76791	None	95	-9.4	13.0	1328	na	na	-	INVESTIGATE		
DIV	tfrrs	49486	None	63	-9.4	5.1	1445	na	na	-	INVESTIGATE		
DIV	anet	562387	1	12	-9.4	20.8	1408	na	na	-	INVESTIGATE		
DIV	tfrrs	38423	None	72	-9.4	6.3	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	5325	None	34	-9.4	9.5	1426	na	na	-	INVESTIGATE		
DIV	tfrrs	14463	None	118	-9.4	5.4	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	70982	None	326	-9.4	5.9	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	55406	None	41	-9.4	5.2	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	77137	None	50	-9.4	4.6	1043	na	na	-	INVESTIGATE		
DIV	tfrrs	28935	None	43	-9.3	4.0	1458	na	na	-	INVESTIGATE		
DIV	tfrrs	50283	None	50	-9.3	4.9	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	38932	None	129	-9.3	3.5	1475	na	na	-	INVESTIGATE		
DIV	tfrrs	13817	None	53	-9.3	4.3	1458	na	na	-	INVESTIGATE		
DIV	tfrrs	74192	None	17	-9.3	7.3	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	55019	None	22	-9.3	4.8	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	67362	None	29	-9.3	3.9	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	14973	None	12	-9.3	2.7	3097	na	na	-	INVESTIGATE		
DIV	anet	84469	1	36	+10.3	9.4	1412	na	na	-	INVESTIGATE		
DIV	anet	581555	1	18	-9.3	19.3	1408	na	na	-	INVESTIGATE		
DIV	anet	434992	2	25	+10.3	9.7	1430	na	na	-	INVESTIGATE		
DIV	tfrrs	67190	None	90	-9.3	6.7	1447	na	na	-	INVESTIGATE		
DIV	tfrrs	73507	None	22	-9.3	4.4	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	75441	None	128	-9.3	6.0	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	68329	None	21	-9.3	4.4	1447	na	na	-	INVESTIGATE		
DIV	anet	84845	1	89	+10.3	10.9	1309	na	na	-	INVESTIGATE		
DIV	tfrrs	12087	None	19	-9.3	7.4	1443	na	na	-	INVESTIGATE		
DIV	tfrrs	59515	None	31	-9.3	7.6	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	81742	None	169	-9.3	4.6	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	59288	None	42	-9.3	4.3	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	9052	None	28	-9.3	9.9	1444	na	na	-	INVESTIGATE		
DIV	anet	596343	1	20	-9.3	5.8	1808	na	na	-	INVESTIGATE		
DIV	tfrrs	71877	None	48	-9.3	6.8	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	80571	None	55	-9.3	6.4	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	13041	None	17	-9.3	13.7	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	55050	None	37	-9.3	5.1	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	51225	None	122	-9.3	3.6	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	32318	None	32	-9.3	7.7	1467	na	na	-	INVESTIGATE		
DIV	tfrrs	57163	None	108	-9.3	3.6	1454	na	na	-	INVESTIGATE		
DIV	anet	381288	1	19	+10.3	9.4	1436	na	na	-	INVESTIGATE		
DIV	tfrrs	28800	None	89	-9.3	5.5	1458	na	na	-	INVESTIGATE		
DIV	tfrrs	78181	None	30	-9.3	3.9	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	32651	None	47	-9.3	7.4	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	66448	None	80	-9.3	3.3	3136	na	na	-	INVESTIGATE		
DIV	anet	84466	1	12	+10.3	13.9	3086	na	na	-	INVESTIGATE		
DIV	tfrrs	24325	None	36	-9.3	5.4	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	35159	None	20	-9.3	5.4	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	44001	None	53	-9.3	4.7	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	47632	None	15	-9.3	5.4	1486	na	na	-	INVESTIGATE		
DIV	tfrrs	29045	None	15	-9.3	15.9	1442	na	na	-	INVESTIGATE		
DIV	anet	218973	1	20	+10.3	4.4	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	89083	None	37	-9.3	3.2	844	na	na	-	INVESTIGATE		
DIV	tfrrs	15180	None	33	-9.3	7.8	1428	na	na	-	INVESTIGATE		
DIV	anet	428347	1	16	-9.3	8.5	1427	na	na	-	INVESTIGATE		
DIV	tfrrs	78772	None	22	-9.3	3.0	1442	na	na	-	INVESTIGATE		
DIV	anet	470425	6	27	-9.3	13.2	1331	na	na	-	INVESTIGATE		
DIV	tfrrs	44250	None	26	-9.3	7.3	1460	na	na	-	INVESTIGATE		
DIV	tfrrs	3472	None	141	-9.3	6.7	1335	na	na	-	INVESTIGATE		
DIV	tfrrs	76139	None	30	-9.3	3.9	851	na	na	-	INVESTIGATE		
DIV	tfrrs	20998	None	69	-9.3	5.4	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	73009	None	29	-9.3	14.1	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	51831	None	37	-9.3	4.6	1455	na	na	-	INVESTIGATE		
DIV	anet	572214	1	52	-9.3	8.2	1422	na	na	-	INVESTIGATE		
DIV	tfrrs	59616	None	173	-9.3	4.4	1470	na	na	-	INVESTIGATE		
DIV	tfrrs	19103	None	58	-9.3	7.0	1462	na	na	-	INVESTIGATE		
DIV	tfrrs	46632	None	28	-9.3	5.2	1460	na	na	-	INVESTIGATE		
DIV	tfrrs	45802	None	95	-9.3	3.3	1444	na	na	-	INVESTIGATE		
DIV	anet	594327	1	24	+10.2	7.1	3094	na	na	-	INVESTIGATE		
DIV	tfrrs	90081	None	17	-9.3	6.1	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	29079	None	60	-9.3	7.2	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	82066	None	41	-9.3	4.7	3081	na	na	-	INVESTIGATE		
DIV	anet	97278	3	14	-9.3	5.6	1308	na	na	-	INVESTIGATE		
DIV	tfrrs	61097	None	18	-9.3	3.4	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	89125	None	27	-9.3	3.9	1428	na	na	-	INVESTIGATE		
DIV	anet	459697	1	29	-9.3	7.9	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	71537	None	170	-9.3	4.5	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	41084	None	50	-9.3	6.9	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	33028	None	99	-9.3	7.7	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	54346	None	47	-9.3	6.0	1450	na	na	-	INVESTIGATE		
DIV	anet	221490	1	17	+10.2	9.2	1447	na	na	-	INVESTIGATE		
DIV	anet	470346	2	32	+10.2	8.3	1420	na	na	-	INVESTIGATE		
DIV	tfrrs	32654	None	13	-9.3	5.6	1346	na	na	-	INVESTIGATE		
DIV	anet	524778	1	33	-9.3	13.8	5013	na	na	-	INVESTIGATE		
DIV	anet	548490	1	12	-9.3	13.3	2118	na	na	-	INVESTIGATE		
DIV	tfrrs	90175	None	22	-9.3	4.3	1437	na	na	-	INVESTIGATE		
DIV	tfrrs	58921	None	41	-9.3	10.1	1453	na	na	-	INVESTIGATE		
DIV	anet	332592	1	13	-9.3	6.0	657	na	na	-	INVESTIGATE		
DIV	anet	340024	1	36	-9.3	6.1	1430	na	na	-	INVESTIGATE		
DIV	tfrrs	31769	None	20	-9.3	4.3	1465	na	na	-	INVESTIGATE		
DIV	anet	220712	7	26	-9.3	8.5	641	na	na	-	INVESTIGATE		
DIV	anet	548092	1	21	-9.3	9.2	641	na	na	-	INVESTIGATE		
DIV	anet	70732	1	35	+10.2	5.6	1409	na	na	-	INVESTIGATE		
DIV	tfrrs	33871	None	63	-9.3	8.5	1474	na	na	-	INVESTIGATE		
DIV	tfrrs	7669	None	28	-9.3	9.3	1460	na	na	-	INVESTIGATE		
DIV	tfrrs	72870	None	39	-9.3	3.7	660	na	na	-	INVESTIGATE		
DIV	tfrrs	50280	None	47	-9.3	9.4	1461	na	na	-	INVESTIGATE		
DIV	tfrrs	12242	None	32	-9.3	4.6	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	42540	None	44	-9.3	4.7	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	90581	None	12	-9.3	5.9	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	89271	None	20	-9.3	4.7	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	55653	None	25	-9.3	9.4	1450	na	na	-	INVESTIGATE		
DIV	anet	73635	1	32	-9.2	6.1	2888	na	na	-	INVESTIGATE		
DIV	tfrrs	14977	None	22	-9.2	3.4	3097	na	na	-	INVESTIGATE		
DIV	tfrrs	49093	None	48	-9.2	5.1	1461	na	na	-	INVESTIGATE		
DIV	tfrrs	19387	None	105	-9.2	2.4	1446	na	na	-	INVESTIGATE		
DIV	tfrrs	55320	None	15	-9.2	8.2	1450	na	na	-	INVESTIGATE		
DIV	anet	330548	1	48	-9.2	5.8	1430	na	na	-	INVESTIGATE		
DIV	tfrrs	78814	None	26	-9.2	5.5	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	8961	None	90	-9.2	9.5	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	84099	None	34	-9.2	6.0	1433	na	na	-	INVESTIGATE		
DIV	tfrrs	42680	None	81	-9.2	4.6	1444	na	na	-	INVESTIGATE		
DIV	anet	270331	1	93	+10.2	7.9	1424	na	na	-	INVESTIGATE		
DIV	tfrrs	82609	None	68	-9.2	7.8	1428	na	na	-	INVESTIGATE		
DIV	anet	84468	2	71	+10.2	11.5	1412	na	na	-	INVESTIGATE		
DIV	tfrrs	8224	None	85	-9.2	9.8	1432	na	na	-	INVESTIGATE		
DIV	anet	282758	1	23	+10.2	5.6	1443	na	na	-	INVESTIGATE		
DIV	anet	513228	3	17	+10.2	5.3	656	na	na	-	INVESTIGATE		
DIV	tfrrs	79140	None	45	-9.2	4.4	1429	na	na	-	INVESTIGATE		
DIV	anet	86083	1	42	-9.2	6.1	1025	na	na	-	INVESTIGATE		
DIV	anet	146848	1	19	-9.2	14.3	1416	na	na	-	INVESTIGATE		
DIV	tfrrs	58682	None	70	-9.2	7.5	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	16980	None	95	-9.2	10.7	1428	na	na	-	INVESTIGATE		
DIV	anet	510533	3	16	-9.2	8.3	654	na	na	-	INVESTIGATE		
DIV	tfrrs	71964	None	79	-9.2	8.8	1437	na	na	-	INVESTIGATE		
DIV	anet	557465	1	66	+10.2	5.2	1408	na	na	-	INVESTIGATE		
DIV	anet	130539	1	18	-9.2	3.9	1851	na	na	-	INVESTIGATE		
DIV	anet	96478	1	48	+10.2	4.4	1385	na	na	-	INVESTIGATE		
DIV	tfrrs	8087	None	37	-9.2	11.6	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	92520	None	16	+10.2	13.9	1415	na	na	-	INVESTIGATE		
DIV	tfrrs	45967	None	81	-9.2	3.2	1444	na	na	-	INVESTIGATE		
DIV	anet	340340	1	13	-9.2	5.5	1441	na	na	-	INVESTIGATE		
DIV	tfrrs	95499	None	32	-9.2	2.9	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	68023	None	18	-9.2	3.9	1054	na	na	-	INVESTIGATE		
DIV	tfrrs	85112	None	31	-9.2	8.4	1439	na	na	-	INVESTIGATE		
DIV	tfrrs	47389	None	212	-9.2	4.8	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	24093	None	49	-9.2	5.8	1452	na	na	-	INVESTIGATE		
DIV	anet	504346	1	20	-9.2	6.8	1410	na	na	-	INVESTIGATE		
DIV	anet	449713	1	81	-9.2	6.6	1418	na	na	-	INVESTIGATE		
DIV	tfrrs	84292	None	126	-9.2	3.6	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	74448	None	12	-9.2	9.2	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	66692	None	54	-9.2	3.8	662	na	na	-	INVESTIGATE		
DIV	anet	127367	1	48	-9.2	5.2	1415	na	na	-	INVESTIGATE		
DIV	tfrrs	82619	None	91	-9.2	4.1	656	na	na	-	INVESTIGATE		
DIV	tfrrs	27623	None	153	-9.2	4.1	1451	na	na	-	INVESTIGATE		
DIV	tfrrs	68566	None	12	-9.2	8.7	662	na	na	-	INVESTIGATE		
DIV	tfrrs	73023	None	56	-9.2	4.9	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	49511	None	71	-9.2	4.6	1445	na	na	-	INVESTIGATE		
DIV	anet	142520	2	23	-9.2	5.6	646	na	na	-	INVESTIGATE		
DIV	tfrrs	10496	None	106	-9.2	5.4	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	86118	None	20	-9.2	3.6	656	na	na	-	INVESTIGATE		
DIV	tfrrs	18332	None	87	-9.2	3.5	1434	na	na	-	INVESTIGATE		
DIV	tfrrs	17613	None	65	-9.2	5.0	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	81776	None	45	-9.2	4.9	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	49605	None	104	-9.2	3.9	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	46935	None	135	-9.2	12.4	5000	na	na	-	INVESTIGATE		
DIV	tfrrs	56696	None	66	-9.2	6.8	1459	na	na	-	INVESTIGATE		
DIV	tfrrs	60182	None	122	-9.2	7.2	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	50601	None	85	-9.2	7.4	1455	na	na	-	INVESTIGATE		
DIV	anet	410969	1	15	-9.2	9.0	1427	na	na	-	INVESTIGATE		
DIV	tfrrs	63664	None	199	-9.2	5.9	1456	na	na	-	INVESTIGATE		
DIV	tfrrs	86876	None	54	-9.2	6.8	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	59717	None	21	+10.1	7.2	1433	na	na	-	INVESTIGATE		
DIV	tfrrs	86154	None	25	-9.2	6.2	1439	na	na	-	INVESTIGATE		
DIV	tfrrs	64815	None	20	-9.2	5.2	3133	na	na	-	INVESTIGATE		
DIV	tfrrs	80486	None	73	-9.2	6.0	1439	na	na	-	INVESTIGATE		
DIV	tfrrs	79887	None	13	-9.2	6.9	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	80489	None	13	-9.2	6.9	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	81926	None	66	-9.2	6.4	656	na	na	-	INVESTIGATE		
DIV	anet	253582	2	16	-9.2	10.9	655	na	na	-	INVESTIGATE		
DIV	anet	165311	3	15	-9.2	6.4	1316	na	na	-	INVESTIGATE		
DIV	tfrrs	4052	None	27	-9.2	4.4	1426	na	na	-	INVESTIGATE		
DIV	tfrrs	76044	None	155	-9.2	5.1	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	35052	None	45	-9.2	7.9	1448	na	na	-	INVESTIGATE		
DIV	anet	146305	1	26	-9.2	6.5	1026	na	na	-	INVESTIGATE		
DIV	tfrrs	84313	None	54	-9.2	4.3	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	76706	None	114	-9.2	5.0	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	58673	None	64	-9.2	7.8	1453	na	na	-	INVESTIGATE		
DIV	anet	272216	1	31	-9.2	8.8	1424	na	na	-	INVESTIGATE		
DIV	tfrrs	45754	None	47	-9.2	7.2	1452	na	na	-	INVESTIGATE		
DIV	tfrrs	80846	None	42	-9.2	11.2	1439	na	na	-	INVESTIGATE		
DIV	anet	613139	1	83	+10.1	3.3	1422	na	na	-	INVESTIGATE		
DIV	tfrrs	14131	None	67	-9.2	6.5	1437	na	na	-	INVESTIGATE		
DIV	tfrrs	19242	None	36	-9.2	5.7	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	9297	None	17	-9.2	5.2	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	66198	None	214	-9.2	5.5	1447	na	na	-	INVESTIGATE		
DIV	anet	73115	1	21	+10.1	4.6	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	53100	None	26	-9.2	3.4	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	13780	None	72	-9.2	6.4	1428	na	na	-	INVESTIGATE		
DIV	anet	132949	1	16	-9.2	16.2	1423	na	na	-	INVESTIGATE		
DIV	tfrrs	73538	None	31	-9.2	8.2	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	8014	None	103	-9.2	7.8	1432	na	na	-	INVESTIGATE		
DIV	anet	451912	1	68	+10.1	3.9	1427	na	na	-	INVESTIGATE		
DIV	tfrrs	43814	None	33	-9.2	7.1	1469	na	na	-	INVESTIGATE		
DIV	anet	563292	1	50	+10.1	3.6	1424	na	na	-	INVESTIGATE		
DIV	tfrrs	80493	None	25	-9.2	2.2	1429	na	na	-	INVESTIGATE		
DIV	anet	410299	1	30	-9.2	6.8	1427	na	na	-	INVESTIGATE		
DIV	anet	311755	1	132	-9.2	6.0	1853	na	na	-	INVESTIGATE		
DIV	anet	595195	1	12	-9.2	16.5	1421	na	na	-	INVESTIGATE		
DIV	anet	64713	1	37	+10.1	9.6	1425	na	na	-	INVESTIGATE		
DIV	tfrrs	78663	None	78	-9.2	5.4	1431	na	na	-	INVESTIGATE		
DIV	tfrrs	54528	None	135	-9.2	4.5	1472	na	na	-	INVESTIGATE		
DIV	tfrrs	95956	None	20	-9.2	4.6	654	na	na	-	INVESTIGATE		
DIV	tfrrs	11339	None	115	-9.2	6.3	1429	na	na	-	INVESTIGATE		
DIV	anet	410297	1	20	-9.2	5.9	1427	na	na	-	INVESTIGATE		
DIV	anet	222079	1	28	-9.2	12.1	1327	na	na	-	INVESTIGATE		
DIV	anet	270980	1	15	-9.2	5.6	1323	na	na	-	INVESTIGATE		
DIV	anet	246312	1	67	-9.2	10.4	1420	na	na	-	INVESTIGATE		
DIV	tfrrs	73437	None	78	-9.2	6.0	1438	na	na	-	INVESTIGATE		
DIV	anet	444025	1	12	-9.2	9.7	637	na	na	-	INVESTIGATE		
DIV	tfrrs	14916	None	28	-9.2	3.2	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	7785	None	294	-9.2	6.3	1432	na	na	-	INVESTIGATE		
DIV	tfrrs	7384	None	23	-9.2	8.8	1455	na	na	-	INVESTIGATE		
DIV	anet	472792	1	16	-9.1	17.3	1425	na	na	-	INVESTIGATE		
DIV	tfrrs	64752	None	72	-9.1	5.0	1470	na	na	-	INVESTIGATE		
DIV	tfrrs	86768	None	29	-9.1	5.8	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	84157	None	45	-9.1	6.0	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	34133	None	25	-9.1	8.6	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	29344	None	82	-9.1	4.7	1442	na	na	-	INVESTIGATE		
DIV	tfrrs	76755	None	16	-9.1	3.2	3083	na	na	-	INVESTIGATE		
DIV	tfrrs	45479	None	81	-9.1	4.5	1452	na	na	-	INVESTIGATE		
DIV	tfrrs	92213	None	13	-9.1	3.5	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	79361	None	26	-9.1	3.7	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	74148	None	36	-9.1	6.7	1438	na	na	-	INVESTIGATE		
DIV	anet	250470	1	30	+10.1	9.5	1443	na	na	-	INVESTIGATE		
DIV	tfrrs	34048	None	29	-9.1	2.8	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	12056	None	133	-9.1	4.9	1429	na	na	-	INVESTIGATE		
DIV	anet	639597	2	12	+10.1	24.5	652	na	na	-	INVESTIGATE		
DIV	tfrrs	56046	None	12	-9.1	7.7	1057	na	na	-	INVESTIGATE		
DIV	tfrrs	59877	None	21	-9.1	6.6	659	na	na	-	INVESTIGATE		
DIV	tfrrs	44385	None	61	-9.1	3.4	1460	na	na	-	INVESTIGATE		
DIV	tfrrs	42972	None	27	-9.1	3.9	1444	na	na	-	INVESTIGATE		
DIV	anet	496996	1	14	-9.1	8.4	654	na	na	-	INVESTIGATE		
DIV	tfrrs	50271	None	26	-9.1	3.3	1452	na	na	-	INVESTIGATE		
DIV	anet	261794	2	28	-9.1	10.8	654	na	na	-	INVESTIGATE		
DIV	tfrrs	54748	None	22	-9.1	8.0	1450	na	na	-	INVESTIGATE		
DIV	anet	52793	1	23	+10.1	2.2	1412	na	na	-	INVESTIGATE		
DIV	tfrrs	53520	None	38	-9.1	3.6	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	78547	None	31	-9.1	7.1	1429	na	na	-	INVESTIGATE		
DIV	anet	540778	1	42	+10.0	4.9	1408	na	na	-	INVESTIGATE		
DIV	tfrrs	33701	None	105	-9.1	7.0	1448	na	na	-	INVESTIGATE		
DIV	anet	96438	1	69	+10.0	4.6	1324	na	na	-	INVESTIGATE		
DIV	anet	649493	1	12	+10.0	12.1	1424	na	na	-	INVESTIGATE		
DIV	tfrrs	85667	None	26	-9.1	5.1	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	71532	None	202	-9.1	6.4	1438	na	na	-	INVESTIGATE		
DIV	anet	379556	1	15	-9.1	3.3	1854	na	na	-	INVESTIGATE		
DIV	tfrrs	48484	None	21	-9.1	3.8	3169	na	na	-	INVESTIGATE		
DIV	tfrrs	34173	None	27	-9.1	7.0	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	38349	None	34	-9.1	5.8	1450	na	na	-	INVESTIGATE		
DIV	tfrrs	11901	None	56	-9.1	8.5	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	90493	None	18	-9.1	6.5	3086	na	na	-	INVESTIGATE		
DIV	tfrrs	67040	None	56	-9.1	7.1	1447	na	na	-	INVESTIGATE		
DIV	anet	190939	1	31	+10.0	7.2	650	na	na	-	INVESTIGATE		
DIV	tfrrs	13760	None	85	-9.1	5.6	1469	na	na	-	INVESTIGATE		
DIV	tfrrs	85531	None	30	-9.1	7.3	1443	na	na	-	INVESTIGATE		
DIV	tfrrs	48714	None	64	-9.1	4.5	1461	na	na	-	INVESTIGATE		
DIV	anet	430142	1	12	-9.1	7.7	996	na	na	-	INVESTIGATE		
DIV	anet	459442	1	17	-9.1	5.6	1425	na	na	-	INVESTIGATE		
DIV	anet	417334	1	16	-9.1	5.9	2896	na	na	-	INVESTIGATE		
DIV	anet	84167	1	17	-9.1	10.2	2852	na	na	-	INVESTIGATE		
DIV	tfrrs	32942	None	18	-9.1	6.7	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	50719	None	18	-9.1	5.5	1445	na	na	-	INVESTIGATE		
DIV	tfrrs	42435	None	22	-9.1	3.1	1444	na	na	-	INVESTIGATE		
DIV	anet	219313	1	12	-9.1	9.0	3084	na	na	-	INVESTIGATE		
DIV	anet	315016	1	14	-9.1	9.2	656	na	na	-	INVESTIGATE		
DIV	tfrrs	34340	None	58	-9.1	7.3	1448	na	na	-	INVESTIGATE		
DIV	tfrrs	48815	None	71	-9.1	4.9	1445	na	na	-	INVESTIGATE		
DIV	anet	524538	2	13	-9.1	3.9	1336	na	na	-	INVESTIGATE		
DIV	anet	319534	3	31	-9.1	6.5	1430	na	na	-	INVESTIGATE		
DIV	tfrrs	79179	None	61	-9.1	4.8	1429	na	na	-	INVESTIGATE		
DIV	tfrrs	44690	None	21	-9.1	3.9	1444	na	na	-	INVESTIGATE		
DIV	tfrrs	15123	None	352	-9.1	4.7	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	44306	None	37	-9.1	2.9	1444	na	na	-	INVESTIGATE		
DIV	anet	81647	1	85	+10.0	4.2	1428	na	na	-	INVESTIGATE		
DIV	tfrrs	62512	None	55	-9.1	4.2	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	61900	None	141	-9.1	5.9	1453	na	na	-	INVESTIGATE		
DIV	anet	593880	7	22	-9.1	4.3	2875	na	na	-	INVESTIGATE		
DIV	tfrrs	94202	None	110	-9.1	4.6	1437	na	na	-	INVESTIGATE		
DIV	tfrrs	85741	None	25	-9.1	6.4	1439	na	na	-	INVESTIGATE		
DIV	anet	522271	2	13	-9.1	3.3	1328	na	na	-	INVESTIGATE		
DIV	anet	251961	2	36	+10.0	7.1	1430	na	na	-	INVESTIGATE		
DIV	anet	362428	1	26	-9.1	3.6	1433	na	na	-	INVESTIGATE		
DIV	tfrrs	91058	None	13	-9.1	5.5	654	na	na	-	INVESTIGATE		
DIV	anet	427354	1	32	-9.1	9.4	661	na	na	-	INVESTIGATE		
DIV	tfrrs	63237	None	464	-9.1	7.1	1431	na	na	-	INVESTIGATE		
DIV	anet	186929	1	12	-9.1	2.7	637	na	na	-	INVESTIGATE		
DIV	anet	311663	1	23	+10.0	7.0	655	na	na	-	INVESTIGATE		
DIV	tfrrs	13429	None	45	-9.1	6.7	1443	na	na	-	INVESTIGATE		
DIV	tfrrs	72118	None	93	-9.1	5.9	1438	na	na	-	INVESTIGATE		
DIV	tfrrs	21003	None	19	-9.1	10.8	1451	na	na	-	INVESTIGATE		
DIV	tfrrs	47107	None	183	-9.1	4.9	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	33543	None	43	-9.1	6.1	1457	na	na	-	INVESTIGATE		
DIV	tfrrs	39509	None	29	-9.1	7.1	1450	na	na	-	INVESTIGATE		
DIV	anet	84466	2	15	+10.0	11.0	3086	na	na	-	INVESTIGATE		
DIV	tfrrs	59757	None	75	-9.1	6.8	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	62255	None	18	-9.1	4.9	1455	na	na	-	INVESTIGATE		
DIV	anet	225915	1	13	+10.0	6.5	1442	na	na	-	INVESTIGATE		
DIV	anet	507832	1	12	-9.1	9.6	1037	na	na	-	INVESTIGATE		
DIV	tfrrs	61363	None	98	-9.1	4.7	1453	na	na	-	INVESTIGATE		
DIV	tfrrs	77616	None	13	-9.1	4.5	1429	na	na	-	INVESTIGATE		
